sample	genome	coverage	breadth	nucl_diversity	length	true_scaffolds	detected_scaffolds	coverage_median	coverage_std	coverage_SEM	breadth_minCov	breadth_expected	nucl_diversity_rarefied	conANI_reference	popANI_reference	iRep	iRep_GC_corrected	linked_SNV_count	SNV_distance_mean	r2_mean	d_prime_mean	consensus_divergent_sites	population_divergent_sites	SNS_count	SNV_count	filtered_read_pair_count	reads_unfiltered_pairs	reads_mean_PID	divergent_site_count	reads_unfiltered_reads	species	genus	SDP	sec_clust
67B	35B_MAG.14.fa	0.795398806032102	0.455698137128944	0.0013304026999955	5136319	18	18	0	1.13250528150071	0.0004998808895808	0.0107606244861348	0.504573933248496	0	0.98898136421205	0.989686991134431	NA	False	NA	NA	NA	NA	609	570	570	69	16131	16306	0.983420866577058	639	34240	Klebsiella aerogenes	Klebsiella	unclassified	19_1
67B	35B_MAG.19.fa	0.0052998634865397	0.0032310835391553	0	4151239	18	5	0	0.107669358708905	5.28678566772768e-05	4.52876839902464e-05	0.0046688463522152	0	0.946808510638294	0.946808510638294	NA	False	NA	NA	NA	NA	10	10	10	0	82	105	0.95827825761943	10	650	Kluyvera sp902363335	Kluyvera	unclassified	23_0
67B	35B_MAG.26.fa	0.0003137852414942	0.0002442269367295	NA	4528575	35	5	0	0.0212956389221471	1.00148823799036e-05	0	0.0002770339872356	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	5	15	0.913055590187886	0	487	Cedecea neteri	Cedecea	unclassified	21_0
67B	40B_MAG.15.fa	0.0282596359434186	0.0223412838854286	NA	1161303	53	36	0	0.200563684123028	0.0001869695421533	0	0.024644499495086	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	131	132	0.990072846797896	0	270	Fructobacillus fructosus	Fructobacillus	unclassified	5_1
67B	48B_MAG.22.fa	0.002662454244098	0.0007173924474725	0.0213591703633402	3727388	72	3	0	0.120348943477764	6.24569205855435e-05	0.0002470899192678	0.002348185785734	0	0.955483170466883	0.9728555917481	NA	False	NA	NA	NA	NA	41	25	19	39	36	40	0.947402865900705	58	212	Jejubacter sp.	Jejubacter	unclassified	12_1
67B	48B_MAG.6.fa	0.0003619680618222	0.0002657162999798	NA	1953211	11	2	0	0.0235577057988632	1.68656563137025e-05	0	0.0003195667262618	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	3	3	0.980960264900662	0	7	Bombella mellum	Bombella	unclassified	2_1
67B	49B_MAG.12.fa	0.002151440452744	0.0009928908308566	0.0040113697589283	2825084	41	7	0	0.0954036718087435	5.68434835918027e-05	0.0001256599803758	0.001897918590209	0	0.96056338028169	0.96056338028169	NA	False	NA	NA	NA	NA	14	14	14	3	23	24	0.983888625042328	17	780	Gilliamella sp.	Gilliamella	unclassified	47_1
67B	50B_MAG.25.fa	2.48693797898267	0.782715647222078	0.0013846008711783	4653874	100	100	2	2.1998053459752	0.0010219089191397	0.1693685733649	0.888748985117903	0	0.98179822892086	0.982220699804623	NA	False	NA	NA	NA	NA	14347	14014	13993	829	44621	45289	0.973762334613196	14822	94396	Pantoea agglomerans	Pantoea	unclassified	15_1
67B	56B_MAG.15.fa	62.7685282724352	0.741064578529578	0.0080674097994232	1432473	125	125	14	110.765863902181	0.0933654204184164	0.60561769750634	1	0.0078541161641499	0.965159746452864	0.972708756228884	NA	False	114040	125.200841809891	0.734160920183393	0.993743595267171	30225	23676	23160	17999	341106	350013	0.969886599335987	41159	1249256	Bombilactobacillus sp.	Bombilactobacillus	unclassified	34_2
67B	58B_MAG.5.fa	0.0273071097293916	0.0220858489965396	NA	2026139	8	8	0	0.195026421103864	0.0001370662353956	0	0.0238238017715752	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	218	218	0.996762429358565	0	442	Melissococcus plutonius	Melissococcus	unclassified	67_0
67B	59B_MAG.11.fa	67.5921504183003	0.999157558279926	0.0047889064386218	1660649	45	45	67	18.3416188148661	0.0142718054072271	0.996135245918915	1	0.0042846763647466	0.999483143527113	0.999875470838112	1.55056313438365	False	97066	92.8952980446294	0.587801339448312	0.982548688276714	855	206	184	20854	445368	448350	0.990227361060822	21038	1001782	Bifidobacterium sp.	Bifidobacterium	unclassified	58_9
67B	59B_MAG.6.fa	0.0677305779775002	0.0256128604841717	0.01305164576882	4780411	13	13	0	1.41755856376032	0.0006485247761263	0.0014329311852055	0.0580528409012598	0.0074854983582011	0.97985401459854	0.983649635036496	NA	False	1029	89.9689018464529	0.218893132473677	0.862182824066707	138	112	109	170	1242	1541	0.945677038774709	279	9791	Enterobacter ludwigii	Enterobacter	unclassified	17_1
67B	61B_MAG.9.fa	1.00063034019494	0.522978091127641	0.0044040905728269	4449978	17	17	1	1.29910869985472	0.0006160735769258	0.0224124703537859	0.586689680980194	0	0.974161528049331	0.97661803780017	NA	False	NA	NA	NA	NA	2577	2332	2322	530	17087	17461	0.967948628193807	2852	37069	Kosakonia cowanii	Kosakonia	unclassified	24_0
67B	63B_MAG.16.fa	0.0227321630812433	0.0176482342763178	0	3387931	437	157	0	0.195982599343908	0.0001078762077978	9.3862596375191e-05	0.0198723885217603	0	0.971698113207547	0.971698113207547	NA	False	NA	NA	NA	NA	9	9	9	0	300	317	0.979487263845396	9	992	Pantoea dispersa	Pantoea	unclassified	25_0
67B	64B_MAG.11.fa	2.39079200868519	0.397866825086723	0.0024172530416642	2292639	47	47	0	4.50586943637798	0.0029819682248381	0.196738780069605	0.878891609325613	0.0052921238925187	0.983884305765867	0.985520484379815	NA	False	1184	50.6858108108108	0.588036080765131	0.976568438843992	7269	6531	6508	1665	21044	21526	0.974870218995519	8173	62739	Snodgrassella alvi	Snodgrassella	unclassified	60_2
67B	68B_MAG.18.fa	0.0047067324935712	0.001727581258302	0.0027576329135342	4533506	30	1	0	0.138391261643964	6.50398003256537e-05	0.0003048413303081	0.004147420389605	0	0.957308248914616	0.958031837916063	NA	False	NA	NA	NA	NA	59	58	57	4	79	91	0.910855489997488	61	287	Hafnia alvei	Hafnia	unclassified	13_1
67B	69B_MAG.20.fa	0.0266208067720205	0.0132151990482076	0.0037342062480402	4779194	76	48	0	0.701154332625201	0.0003212388515937	0.0002948195867336	0.0232320543323965	0	0.940383250532291	0.944641589779984	NA	False	NA	NA	NA	NA	84	78	78	10	480	938	0.944839833667458	88	4236	Gibbsiella quercinecans	Gibbsiella	unclassified	14_1
67B	70B_MAG.2.fa	0.099763877819408	0.0023156401158587	0.0044902267184652	2215802	15	1	0	2.36425429654221	0.0015893626666432	0.0022280871666331	0.0843229153311094	0.0050293029965581	0.99574640469921	0.999594895685639	NA	False	229	95.0305676855895	0.45417272059225	0.994472315124489	21	2	1	74	867	871	0.990560064423166	75	2179	Snodgrassella sp.	Snodgrassella	Snod_2	59_1
67B	70B_MAG.28.fa	0.333906946423664	0.236003588450032	0.0004301964805192	4428653	202	199	0	0.697979490509674	0.0003331937771334	0.0010917540841424	0.255349154108272	0	1	1	NA	False	NA	NA	NA	NA	0	0	0	1	5899	5932	0.992247724702942	1	12449	Citrobacter portucalensis	Citrobacter	unclassified	22_0
67B	71B_MAG.1.fa	0.273920704995531	0.193945990218969	0.0022185941131747	1176972	36	36	0	0.644528860103313	0.0005959254640088	0.0010408064083087	0.214843315094426	0	0.997551020408163	0.997551020408163	NA	False	NA	NA	NA	NA	3	3	3	2	1285	1293	0.995662207242301	5	2631	Apilactobacillus bombintestini	Apilactobacillus	unclassified	9_1
67B	71B_MAG.17.fa	0.0035602877973796	0.0025960601161217	NA	2461037	9	8	0	0.0798872461766763	5.09421589776719e-05	0	0.003138797767182	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	35	35	0.962205974657858	0	112	Bartonella sp.	Bartonella	unclassified	43_1
67B	71B_MAG.23.fa	0.175103199382609	0.0999947757900767	0.0060529387361234	4708846	16	16	0	0.648835385662194	0.0002991058773503	0.0038737728946751	0.143256003078365	0	0.966504029384353	0.970067430513678	NA	False	NA	NA	NA	NA	611	546	539	140	3096	4268	0.937606272002233	679	21767	Enterobacter bugandensis	Enterobacter	unclassified	18_1
67B	72B_MAG.34.fa	0.0018256128394528	0.0013188121647234	NA	1592342	190	9	0	0.0538992436994278	4.32324173504184e-05	0	0.0016107175371052	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	13	13	0.997968483682196	0	83	Schmidhempelia sp.	Schmidhempelia	unclassified	64_0
67B	72B_MAG.48.fa	0.0001772767621207	0.0001772767621207	NA	3897860	293	3	0	0.0134145520639752	6.84624552191049e-06	0	0.000156523129929	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	3	3	0.995562913907285	0	28	Aeromonas hydrophila	Aeromonas	unclassified	68_0
67B	73B_MAG.30.fa	4.40411713224176	0.779202158280582	0.0073262517448384	2697703	60	60	2	16.1109539837612	0.0098308788903852	0.198097047747658	0.979530830010159	0.0047851034916187	0.98176483466721	0.98873330626283	NA	False	13986	92.7368082368082	0.591987912035573	0.981845396294398	9745	6021	5917	7345	45535	50194	0.974191615159065	13262	170957	Gilliamella sp.	Gilliamella	unclassified	53_4
67B	75B_MAG.10.fa	0.0011919902549486	0.000545229926681	0.0237861535987074	4284431	37	5	0	0.0579779975715229	2.80344515017725e-05	5.7183789399338e-05	0.0010519736824439	0	0.951020408163264	0.963265306122448	NA	False	NA	NA	NA	NA	12	9	7	8	19	35	0.92003252006929	15	772	Cronobacter turicensis	Cronobacter	unclassified	16_1
67B	77B_MAG.8.fa	2.99423003119369	0.856148723989215	0.0065981787432767	4518222	17	17	3	2.34306428641208	0.0011027166605856	0.232159243171318	0.928916861169278	0	0.986706668687741	0.988841190260328	NA	False	14	39.1428571428571	1	1	13944	11705	11604	7837	52613	53982	0.976963026438451	19441	123337	Enterobacter asburiae	Enterobacter	unclassified	18_2
67B	77B_MAG.9.fa	29.4279963509694	0.93066256106348	0.0163871620609122	1877759	30	30	27	24.0388133720546	0.0175706641161893	0.845249044206418	0.999999999994813	0.0163125460811427	0.977996741378072	0.9894384610635	NA	False	316733	65.1013156191492	0.438341426981935	0.977657594358196	34923	16763	16083	69664	211793	217064	0.969242887597951	85747	726689	Bifidobacterium sp000499185	Bifidobacterium	unclassified	58_7
67B	A9G03.fna	0.0876680971318561	0.0070454965805866	0.0024188025850189	2670926	59	13	0	1.60680008168222	0.0009853544189684	0.0040188309223093	0.074490543932023	0.0028375034679025	0.997111980622322	0.997950437861002	NA	False	8	48	0.472720307715551	1	31	22	22	36	943	949	0.979470596177336	58	5038	Gilliamella sp.	Gilliamella	Gilli_apis_andre	51_1
67B	A9G10.fna	0.0512745756742428	0.0047520977440779	0.0018344729681384	2737107	46	11	0	1.23340599244691	0.0007467777220944	0.0024281111407043	0.04426581171572	0.000211064766927	0.999247667770087	0.999548600662052	NA	False	NA	NA	NA	NA	5	3	3	8	568	573	0.986839341704523	11	2727	Gilliamella sp.	Gilliamella	Gilli_4	50_1
67B	A9G11.fna	0.012301010672362	0.0022274451672046	0.0016425546401967	3076170	129	8	0	0.395990325492585	0.0002267296859087	0.0008113985898048	0.0108030161540622	0	0.987580128205128	0.987980769230769	NA	False	NA	NA	NA	NA	31	30	30	2	157	162	0.96409895177788	32	2242	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	49_0
67B	A9G12.fna	0.0178509091311167	0.0019330192061944	0.0005934991885971	2532308	22	8	0	0.746309683852351	0.0004693950772575	0.0008762757136967	0.0156387770139353	0.0018674521048399	0.963497070752591	0.963497070752591	NA	False	NA	NA	NA	NA	81	81	81	1	173	185	0.975961552430341	82	2009	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	48_1
67B	A9G13.fna	0.0215683212116351	0.0020911512306724	0.0011728215296536	2369030	16	6	0	1.13383263195006	0.0007371523874072	0.0006373916750737	0.0188646207166511	0.0004473996004521	0.999337748344371	1	NA	False	NA	NA	NA	NA	1	0	0	1	206	210	0.986848364213478	1	1191	Gilliamella sp.	Gilliamella	Gilli_apis_dorsa	48_2
67B	A9G17.fna	265.029155905518	0.975492152374414	0.0100770765379979	2901642	1	1	299	154.251920767682	0.0905573507503046	0.932933490761438	1	0.0086963721574805	0.974633169304173	0.984465683723064	NA	False	982199	153.750138210281	0.539670539033744	0.981629471707923	68669	42052	40770	66709	2912258	2993773	0.973223583851215	107479	6862206	Gilliamella apicola	Gilliamella	Gilli_1	52_2
67B	A9G19.fna	6.34459396949879	0.801819975778867	0.0125342214798575	2388823	10	10	3	9.85858341696675	0.0063812314860466	0.405613978097163	0.996310544803546	0.0065510263433455	0.974362705637088	0.988386277788098	NA	False	11135	46.5923664122137	0.830216269552674	0.993592797544246	24841	11253	10950	23976	57563	60572	0.967069372325586	34926	215801	Gilliamella apis	Gilliamella	Gilli_2	53_1
67B	A9G23.fna	0.236570535650468	0.0055225424398595	0.0039980109559696	2434386	53	8	0	11.1242094831016	0.007145327051963	0.0022954453402212	0.188516952830363	0.003589029583295	0.983715103793844	0.985683607730852	NA	False	207	124.062801932367	0.175568342954452	0.914295126476706	91	80	80	55	2230	2512	0.98362363788322	135	9178	Gilliamella sp.	Gilliamella	Gilli_bombus	45_3
67B	A9G35.fna	0.0287350833506128	0.0052268434058564	0.0019149648254377	2628355	125	19	0	0.603039369520123	0.0003737481508632	0.0019951642757542	0.0250538873597362	0	0.978260869565217	0.97883295194508	NA	False	1	33	0.999999999999999	1	114	111	109	14	299	381	0.971188873197073	123	3880	Gilliamella sp.	Gilliamella	Gilli_bombus	46_2
67B	A9G47.fna	0.0549365104116181	0.0049013203642907	0.0020425247414414	2847396	61	11	0	1.13076687383764	0.000671555035734	0.0027695480361705	0.0473511761680338	0	0.991884352016231	0.995054527009891	NA	False	92	43.5108695652174	1	1	64	39	37	39	626	676	0.97265431292265	76	3355	Gilliamella sp.	Gilliamella	Gilli_bombus	45_1
67B	B6C99.fna	6.29845429928923	0.661968956057747	0.0063382337511354	2709192	77	72	2	15.3768081951202	0.0093688060488041	0.28605650688471	0.996157127504294	0.0027149796657298	0.975842019556583	0.982510561535623	NA	False	12592	73.260959339263	0.669780756131497	0.983313284627678	18722	13554	13410	9591	65081	67922	0.969505880664393	23001	237945	Gilliamella apis	Gilliamella	Gilli_2	53_3
67B	BBC0122.fna	0.40140485110821	0.0768753706300056	0.0038658942947242	2907212	1	1	0	3.15703919981544	0.0018516403530012	0.0176640024876066	0.298434128925919	0.0002067256817775	0.972075633361245	0.974957646096625	NA	False	46	53.2173913043478	0.664534369060986	0.967267628205128	1434	1286	1272	299	4459	4659	0.970386659617192	1571	29907	Bartonella apis	Bartonella	Bapis	39_1
67B	BBC0244.fna	41.5073468073668	0.934564062442661	0.0042345101086762	2643257	1	1	42	29.5957253215206	0.018204376357255	0.848256147623935	1	0.0016123839948698	0.979417159978396	0.984018974568708	NA	False	37486	52.0727204823134	0.772804850378531	0.989899311545026	46150	35832	35556	20757	424899	429946	0.979696197095465	56313	1069206	Bartonella apis	Bartonella	Bapis	39_3
67B	BGI32.fna	0.104934514060998	0.0076988049399893	0.001948359693427	2483892	119	27	0	2.20600506194818	0.0014064714426342	0.0040476800118523	0.088494067074992	0.0002389830385732	0.982991844042172	0.984284861746568	NA	False	42	70.3809523809524	0.524797132842048	1	171	158	157	37	1018	1060	0.969749373144902	194	4236	Snodgrassella sp.	Snodgrassella	Snod_bombus	62_2
67B	BHC44.fna	0.0300685336160057	0.0079857806877829	0.001648977885373	2582966	90	18	0	0.430670892065868	0.0002689086659791	0.0024309263071987	0.0262011490340444	0	0.99617773530817	0.996814779423475	NA	False	NA	NA	NA	NA	24	20	20	13	314	335	0.966888281400076	33	1480	Snodgrassella sp.	Snodgrassella	Snod_bombus	62_3
67B	BHC57.fna	0.0262638472835868	0.0039111964850205	0.002449279510933	2609176	74	9	0	0.861504685719397	0.0005348614145229	0.0014215215838256	0.0229241332116937	0.0001019940978065	0.98651927743327	0.988136964141278	NA	False	NA	NA	NA	NA	50	44	43	15	265	270	0.95612518468328	58	1231	Snodgrassella sp.	Snodgrassella	Snod_bombus	62_4
67B	BINDI.fna	5.57152649742353	0.911373927240903	0.0080470709858032	1734546	1	1	5	4.47643976618385	0.0033991082750825	0.567557735568846	0.99269837167312	0.0180891930608514	0.976593140367005	0.983140925689849	NA	False	2683	69.6377189713008	0.295588569991739	0.957643306509783	23043	16597	16460	11598	37199	38827	0.967753962193549	28058	86746	Bifidobacterium coryneforme 	Bifidobacterium	Bifido_2	57_1
67B	C4S76.fna	8.64559680135754e-05	8.64559680135754e-05	NA	2625614	25	1	0	0.0093066330365928	5.74898458750199e-06	0	7.6337705884999e-05	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	1	1	0.953177257525084	0	5	Apibacter adventoris	Apibacter	Api_apis_dorsa	8_1
67B	CIN.fna	0.0606869541767117	0.0018176796435359	0.0008748652306266	2454778	26	1	0	1.75302280439035	0.0011200618828657	0.0015215225164964	0.052176125649838	0.0002233618684643	0.969210174029451	0.969477911646586	NA	False	NA	NA	NA	NA	115	114	114	4	562	572	0.968615794774474	118	1991	Commensalibacter intestini	Commensalibacter	Com_drosophila	28_0
67B	ESL0198.fna	53.8195620704553	0.94373460543136	0.0090321202216098	2245110	1	1	57	37.1852693193148	0.024818273186577	0.886692411507677	1	0.0061359008817191	0.979544105103576	0.989393295497814	NA	False	215624	83.9672160798427	0.629301677041674	0.990373125022351	40722	21115	20631	50680	467108	475344	0.976070692458158	71311	1229651	Bifidobacterium polysaccharolyticum	Bifidobacterium	Bifido_1.4	58_1
67B	ESL0200.fna	38.6077407196645	0.985914421409709	0.0039781607545037	1945323	1	1	38	18.0319270233538	0.0129291126112266	0.956207786573232	0.999999999999998	0.0052120317337902	0.991448998539352	0.994918642914243	NA	False	67932	69.6225490196078	0.653560497543659	0.988276902976635	15906	9452	9386	17900	294794	298965	0.984258500323229	27286	697585	Bifidobacterium sp.	Bifidobacterium	Bifido_1.5	58_8
67B	ESL0825.fna	48.3198597280039	0.900704522515896	0.0181026801281936	2213414	5	4	42	52.565036433449	0.0353397822250548	0.845362412996394	1	0.015659653632951	0.982386645125397	0.992829493511165	NA	False	650157	82.8250222638532	0.361959955604586	0.967926386434391	32957	13417	12763	93823	412439	421811	0.96487599994965	106586	1237583	Bifidobacterium apousia	Bifidobacterium	Bifido_1.1	58_6
67B	ESL0827.fna	22.4965706916662	0.940065820816244	0.0097739593429388	2191404	1	1	17	23.6486413922316	0.0159758836427064	0.843441464923857	0.999999997639688	0.0086859064993402	0.986284308840293	0.993067221548638	NA	False	99298	67.2538016878487	0.544777987064826	0.986887990985857	25351	12814	12519	42304	191980	196106	0.979064752679492	54823	616977	Bifidobacterium sp.	Bifidobacterium	Bifido_1.4	58_2
67B	GAPWK.fna	50.7965730525334	0.947271654692025	0.0103253661905389	3139412	1	1	20	75.8730744529153	0.0428230335096544	0.913709318815116	1	0.011346750147503	0.981016276742978	0.990868081338395	NA	False	439883	110.678673647311	0.575246647092083	0.982343933587997	54455	26195	25365	75621	607816	651247	0.972392416526682	100986	2067553	Gilliamella apicola	Gilliamella	Gilli_1	52_1
67B	Ga0055041.fna	0.0646371150362318	0.0070592907891756	0.0008130373446913	2260992	61	6	0	1.06720241596181	0.0007116595021854	0.0042149640511774	0.0554763688210301	0	0.995802728226653	0.995907660020986	NA	False	NA	NA	NA	NA	40	39	39	4	602	625	0.987516024153158	43	2827	Gilliamella sp.	Gilliamella	Gilli_bombus	46_4
67B	Ga0056940.fna	0.0009054267034394	0.0004970349386013	NA	1895239	4	2	0	0.045467988148872	3.30343328114263e-05	0	0.0007991722707384	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	7	16	0.95500779368483	0	104	Bifidobacterium bombi	Bifidobacterium	Bifido_bombus	66_0
67B	Ga0057557.fna	0.0023313373642489	0.0002782013866219	0	2052470	5	2	0	0.185300500556015	0.0001293731382618	0.00015298640175	0.002056453488763	0	0.926751592356677	0.926751592356677	NA	False	NA	NA	NA	NA	23	23	23	0	18	32	0.938084147783301	23	361	Bifidobacterium bohemicum	Bifidobacterium	Bifido_bombus	65_0
67B	Ga0061080.fna	0.0158735824325744	0.0027912123213106	0.0029283796717052	2521485	113	11	0	0.455896625672637	0.0002883987207219	0.0010343111301475	0.0139186012640121	0	0.951303680981595	0.953220858895705	NA	False	NA	NA	NA	NA	127	122	119	16	156	197	0.968267388737285	135	2834	Gilliamella intestini	Gilliamella	Gilli_bombus	46_3
67B	Ga0072403.fna	107.291767495796	0.949871454512236	0.0138637187037792	2145544	40	37	104	136.806305095038	0.0935725971108581	0.93074903148106	1	0.0120378194096117	0.984098353349561	0.99298434673051	NA	False	786907	112.085561572079	0.52208763542357	0.979258676473648	31755	14010	13399	77435	884899	900228	0.977619541958217	90834	2247394	Lactobacillus kimbladii	Lactobacillus	Firm5_4	37_2
67B	Ga0077910.fna	2.24506388654377	0.245020430099939	0.0081609693163945	2692351	1	1	0	18.2963190131875	0.0111510072188151	0.0282192032168168	0.862260548610793	0.0043410422978026	0.968411077182268	0.97471569969464	NA	False	4142	91.7626750362144	0.616330330868526	0.98539572901826	2400	1921	1888	1277	23131	26224	0.971014653794039	3165	79818	Frischella perrara	Frischella	Fper_1	44_1
67B	Ga0098206.fna	0.0255423319454006	0.0011458640700304	0.0010567606068206	1830060	1	1	0	0.933783066466919	0.0006902988991839	0.0008529774980055	0.0223014417518029	0	0.972453555413196	0.972453555413196	NA	False	NA	NA	NA	NA	43	43	43	0	182	185	0.969139927322645	43	913	Bifidobacterium actinocoloniiforme	Bifidobacterium	Bifido_bombus	63_0
67B	Ga0098617.fna	0.355510953135766	0.212852530246649	0.0071597702827678	1535542	55	50	0	0.915877914253444	0.0007417678946851	0.0055029429348073	0.269419731046246	0	0.98792899408284	0.990887573964497	NA	False	4	6	1	1	102	77	77	101	2082	2178	0.96942565715831	178	6671	Apilactobacillus kunkeei	Apilactobacillus	Lkun	10_1
67B	Ga0133557.fna	4.44096879072568	0.51501621088472	0.008462619200094	3086198	19	17	1	22.8343876109375	0.0130060399063462	0.0988186759242277	0.98018617677535	0.0073893640987472	0.970604051492914	0.978175188704611	NA	False	20259	108.581469963967	0.582941050516986	0.976226024126505	8965	6656	6550	5257	52088	55293	0.974332515879723	11807	185481	Gilliamella apis	Gilliamella	Gilli_3	53_5
67B	Ga0133563.fna	188.513217261937	0.96357321184337	0.0188750704555169	1683102	1	1	207	78.0934894963412	0.0601984826756659	0.958349523677115	1	0.0186130442673579	0.981441413515189	0.995601363918165	NA	False	1634831	156.469867527592	0.338881901420411	0.955542056620414	29935	7095	6706	85775	1205444	1234338	0.972330222091324	92481	2577064	Lactobacillus apis	Lactobacillus	Firm5_1	36_1
67B	Ga0216357.fna	0.0054906072300012	0.0043484851355703	NA	1899972	5	4	0	0.0887954397314527	6.44364337143186e-05	0	0.0048364726024223	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	40	40	0.987747123262024	0	142	Bombella sp.	Bombella	Bom_apis_melli	4_0
67B	Ga0226843.fna	0.0668089406571196	0.0048665682715704	0.001185879043836	1654554	13	4	0	1.35746593698148	0.0010561609282851	0.0029373474664471	0.0572859668823985	0	0.979835390946502	0.980658436213992	NA	False	NA	NA	NA	NA	98	94	94	8	435	524	0.965372507558311	102	3337	Lactobacillus bombicola	Lactobacillus	Firm5_bombus_2	32_1
67B	Ga0226852.fna	0.379239054952384	0.0211971867610123	0.0082611848264578	1634415	17	8	0	5.0951719044806	0.0039896058928366	0.0147043437560227	0.284567543973642	0.011633428500468	0.955893979112054	0.962301834976907	NA	False	775	49.8309677419355	0.665211851862752	0.994606061046278	1060	906	898	406	2375	3029	0.965100160407995	1304	12232	Lactobacillus bombicola	Lactobacillus	Firm5_bombus_1	33_0
67B	Ga0227298.fna	0.0632130671242414	0.0048521167448216	0.0036628312264032	2530442	18	11	0	1.48493978412812	0.0009341570277456	0.0027552498733422	0.0542879453784717	0.0006318865376907	0.972461273666093	0.975329890992541	NA	False	127	40.5354330708661	0.972382279837181	1	192	172	170	52	623	702	0.971238355973613	222	4898	Gilliamella sp.	Gilliamella	Gilli_bombus	46_1
67B	Ga0227301.fna	0.0364550816929873	0.0032986748003717	0.0019452565572631	2687746	34	12	0	1.37348061072526	0.0008388389359547	0.0013736417057266	0.0316772589850011	0.0014097058919058	0.990520043336945	0.991061755146262	NA	False	21	69.4285714285714	0.117827474914764	0.962291412291412	35	33	33	10	385	390	0.981261345842083	43	2721	Gilliamella sp.	Gilliamella	Gilli_bombus	45_2
67B	Ga0227302.fna	0.0411904309214898	0.0046716392044163	0.0024160908012916	2377324	10	6	0	0.981945685282804	0.0006371271749842	0.0021650393467613	0.0357176668149873	0.0006540372590801	0.986011268700214	0.987176996308529	NA	False	21	83.2380952380952	0.476633722601873	1	72	66	65	24	387	398	0.985968331154738	89	3665	Gilliamella sp.	Gilliamella	Gilli_bombus	45_4
67B	Ga0227359.fna	180.864616559103	0.949358342441724	0.0113647039723893	2014626	29	28	193	203.670510926059	0.143700109999331	0.918696571969189	1	0.0109226377257793	0.9747280949628	0.985470302512927	NA	False	666996	141.448975706001	0.681489555122513	0.98598698139148	46774	26892	26139	52538	1389308	1427899	0.977992359245094	78677	3175403	Lactobacillus melliventris	Lactobacillus	Firm5_3	38_2
67B	Ga0248239.fna	0.0422286939225468	0.0017478686703458	0.0004991641600787	2354868	14	1	0	1.34828453580303	0.0008791373047853	0.0014599544433063	0.0366013024654299	0.0002840580283731	0.964514252472368	0.964805119255381	NA	False	NA	NA	NA	NA	122	121	121	2	383	392	0.970641302514928	123	1520	Commensalibacter	Commensalibacter	Com_monarch	29_0
67B	Ga0307800.fna	0.110684084511404	0.0070764294960615	0.0022474792125256	2809609	1	1	0	1.90587468336985	0.0011370692992042	0.0046885527487988	0.093109937841864	0.0014327137443655	0.995597054581341	0.996356183101799	NA	False	10	78.7	0.0887376494155748	0.923333333333333	58	48	47	48	1235	1267	0.990282972088507	95	5435	Gilliamella sp.	Gilliamella	Gilli_5	55_0
67B	Ga0307802.fna	0.060474408333064	0.0060405781903755	0.0024818446256784	2754041	1	1	0	1.2036788021622	0.0007253393860508	0.0031350295801696	0.0519982232861043	0.000360563327449	0.992471623812833	0.993282372017605	NA	False	20	33.2	0.491523003984001	1	65	58	58	28	677	754	0.982934645260387	86	4114	Gilliamella sp.	Gilliamella	Gilli_4	50_2
67B	Ga0307803.fna	0.227733663603928	0.0124387968690281	0.0027492917111255	2404493	1	1	0	3.60925791713116	0.0023276855584	0.0067515272450366	0.182160216260495	0.0026652678674522	0.994640877171369	0.996304053221634	NA	False	48	104.916666666667	0.337578022381416	0.928814816000171	87	60	54	89	2182	2262	0.98990886175535	143	9846	Gilliamella sp.	Gilliamella	Gilli_6	54_1
67B	Ga0307804.fna	0.801002104531088	0.0180472722218167	0.0036582688429309	2151073	1	1	0	10.1081056146282	0.0068922732647326	0.0110103190361275	0.507019105037027	0.0017499364391063	0.987966559702753	0.989571018409052	NA	False	445	138.01797752809	0.141626558413733	0.978351945356675	285	247	240	175	6739	6841	0.984896261482493	415	19029	Lactobacillus panisapium	Lactobacillus	Firm5_7	35_1
67B	Ga0308518.fna	0.0002342851042123	0.0002342851042123	NA	2023176	12	2	0	0.0153136650051978	1.07725907724338e-05	0	0.0002068523501214	NA	0	0	NA	False	NA	NA	NA	NA	0	0	0	0	2	2	0.95027612153748	0	62	Bombella intestini	Bombella	Bom_bombus	3_0
67B	Ga0308523.fna	0.0641734416582396	0.0409057465093186	0.0024529310789975	1423003	26	23	0	0.418422149313731	0.0003514041399345	0.001391423630168	0.0550895793875426	0	0.973737373737374	0.974242424242424	NA	False	NA	NA	NA	NA	52	51	51	6	358	377	0.975522090835028	57	943	Apilactobacillus kunkeei	Apilactobacillus	Lkun	11_0
